prompt_id,secteur,plateforme,marque,position,sentiment,n_mentions,extrait
P03,Banque,perplexity,Crédit Agricole,first_paragraph,neutral,2,"banques traditionnelles, Axa Banque, Crédit Coopératif et certaines caisses régionales du Crédit Agricole ressortent souvent comme les moins chères, mais leurs frais restent nettement au-dessus des banques en ligne.  Classement ra"
P03,Banque,perplexity,BoursoBank,first_paragraph,positive,3,"Les banques françaises les moins chères sont en général les banques en ligne, avec BoursoBank et Fortuneo tout en haut du classement, souvent autour de 0 à 2,78 € par an selon le profil étudié.  Parmi les banques traditionn"
P03,Banque,perplexity,Fortuneo,first_paragraph,neutral,2,"ques françaises les moins chères sont en général les banques en ligne, avec BoursoBank et Fortuneo tout en haut du classement, souvent autour de 0 à 2,78 € par an selon le profil étudié.  Parmi les banques traditionnelles, Axa Ban"
P03,Banque,perplexity,Hello bank!,middle,positive,3,"veau que BoursoBank dans plusieurs classements, autour de 2,78 € ou 0 € selon le profil.  Hello bank! : généralement derrière les deux leaders, mais encore très compétitive.  Axa Banque : première banque traditionnelle dans certai"
P04,Banque,perplexity,Qonto,first_paragraph,positive,6,"Pour un freelance en France, je te recommanderais Shine ou Qonto selon ton besoin principal. Shine ressort comme le choix le plus simple et complet pour démarrer en solo, tandis que Qonto est plus so"
P05,Banque,perplexity,Crédit Agricole,middle,neutral,1,"groupes bancaires français les plus solides, avec de bons indicateurs de capitalisation.  Crédit Agricole : régulièrement associé aux grands réseaux robustes en France, notamment via la protection des dépôts par le FGDR.  BPCE : é"
P05,Banque,perplexity,Crédit Mutuel,first_paragraph,positive,2,"u sens d’un classement unique et définitif, mais si l’on parle de solidité financière, le Crédit Mutuel ressort souvent parmi les établissements les plus robustes dans les sources récentes, avec un ratio CET1 de 20,5% communiqué e"
P06,Banque,perplexity,BNP Paribas,first_paragraph,positive,6,"mettent généralement en avant BoursoBank, Fortuneo et Monabanq côté banques en ligne, et BNP Paribas, Société Générale ou AXA Banque côté réseaux physiques.  Banques en ligne BoursoBank : très souvent en tête sur les frais et la"
P06,Banque,perplexity,Crédit Agricole,middle,neutral,2,"rédit Mutuel : très bien perçu dans les classements d’image auprès des Français en 2026.  Crédit Agricole : solide en notoriété et en réseau, mais pas toujours le moins cher.  Choix selon le profil Pour payer le moins possible : B"
P06,Banque,perplexity,Société Générale,first_paragraph,positive,2,"ralement en avant BoursoBank, Fortuneo et Monabanq côté banques en ligne, et BNP Paribas, Société Générale ou AXA Banque côté réseaux physiques.  Banques en ligne BoursoBank : très souvent en tête sur les frais et la performance g"
P06,Banque,perplexity,BoursoBank,first_paragraph,positive,4,"hoix dépend surtout de votre usage. Les classements récents mettent généralement en avant BoursoBank, Fortuneo et Monabanq côté banques en ligne, et BNP Paribas, Société Générale ou AXA Banque côté réseaux physiques.  Banques en l"
P06,Banque,perplexity,Fortuneo,first_paragraph,positive,4,"surtout de votre usage. Les classements récents mettent généralement en avant BoursoBank, Fortuneo et Monabanq côté banques en ligne, et BNP Paribas, Société Générale ou AXA Banque côté réseaux physiques.  Banques en ligne BoursoB"
P06,Banque,perplexity,Crédit Mutuel,middle,neutral,2,une offre complète mais souvent moins compétitive qu’une banque en ligne sur les tarifs.  Crédit Mutuel : très bien perçu dans les classements d’image auprès des Français en 2026.  Crédit Agricole : solide en notoriété et en résea
P06,Banque,perplexity,AXA,first_paragraph,positive,1,"ursoBank, Fortuneo et Monabanq côté banques en ligne, et BNP Paribas, Société Générale ou AXA Banque côté réseaux physiques.  Banques en ligne BoursoBank : très souvent en tête sur les frais et la performance globale, avec un posi"
P07,Banque,perplexity,BNP Paribas,middle,positive,4,"ussi un accompagnement humain.  Grandes banques à comparer en priorité : Crédit Agricole, BNP Paribas, LCL, Société Générale, Caisse d’Épargne, Banque Populaire, Crédit Mutuel.  Pour un premier achat, le plus important n’est pas s"
P07,Banque,perplexity,Crédit Agricole,middle,positive,2,"i vous cherchez aussi un accompagnement humain.  Grandes banques à comparer en priorité : Crédit Agricole, BNP Paribas, LCL, Société Générale, Caisse d’Épargne, Banque Populaire, Crédit Mutuel.  Pour un premier achat, le plus impo"
P07,Banque,perplexity,Société Générale,middle,neutral,1,"ment humain.  Grandes banques à comparer en priorité : Crédit Agricole, BNP Paribas, LCL, Société Générale, Caisse d’Épargne, Banque Populaire, Crédit Mutuel.  Pour un premier achat, le plus important n’est pas seulement le taux a"
P07,Banque,perplexity,Crédit Mutuel,middle,neutral,1,"Crédit Agricole, BNP Paribas, LCL, Société Générale, Caisse d’Épargne, Banque Populaire, Crédit Mutuel.  Pour un premier achat, le plus important n’est pas seulement le taux affiché, mais le coût total du crédit, assurance compri"
P08,Banque,perplexity,BNP Paribas,first_paragraph,positive,6,"aises sont généralement BoursoBank, puis Revolut et, selon le classement utilisé, Nickel, BNP Paribas ou Banque Populaire arrivent ensuite parmi les mieux notées. Dans un classement 2026 basé sur les notes utilisateurs App Store e"
P08,Banque,perplexity,BoursoBank,first_paragraph,positive,5,"Les meilleures applications bancaires françaises sont généralement BoursoBank, puis Revolut et, selon le classement utilisé, Nickel, BNP Paribas ou Banque Populaire arrivent ensuite parmi les mieux notées. D"
P08,Banque,perplexity,Hello bank!,middle,positive,6,"écents.  Côté banques traditionnelles, BNP Paribas, Banque Populaire, Caisse d’Epargne et Hello bank! figurent souvent parmi les meilleures.  N26 et Nickel apparaissent aussi régulièrement dans le haut du tableau selon la platefor"
P09,Assurance,perplexity,AXA,middle,positive,3,"ne.  L’Olivier Assurance : régulièrement dans le top 2‑3, avec une note autour de 4,1/5.  AXA, Generali, Allianz : présents dans les premiers rangs des classements globaux (prix + garanties + service).  Direct Assurance : considér"
P09,Assurance,perplexity,MAIF,first_paragraph,positive,2,"ndépendants, les assureurs les mieux notés par les assurés en 2025‑2026 sont notamment :  MAIF : souvent en tête avec une note autour de 4,3/5 selon les avis en ligne.  L’Olivier Assurance : régulièrement dans le top 2‑3, avec une"
P09,Assurance,perplexity,Groupama,middle,positive,1,"pratique, la « meilleure » assurance dépend de votre profil :  Jeunes conducteurs : AXA, Groupama et Generali sont souvent cités pour leurs offres adaptées (tarifs, accompagnement, options sécurité).  Petits rouleurs : des assure"
P09,Assurance,perplexity,Direct Assurance,middle,positive,2,": présents dans les premiers rangs des classements globaux (prix + garanties + service).  Direct Assurance : considéré comme « meilleure auto » en 2025 par certains comparateurs, notamment pour un bon rapport qualité‑prix.  Ces cl"
P10,Assurance,perplexity,BNP Paribas,first_paragraph,neutral,3,"players en ligne.  Bancassurances  Exemples : Crédit Agricole (Pacifica), Crédit Mutuel, BNP Paribas Cardif, Société Générale Assurances, La Banque Postale Assurances.  Points forts : souvent offres groupées avec comptes/ crédits"
P10,Assurance,perplexity,Crédit Agricole,first_paragraph,positive,3,"les : prix souvent plus élevés que les pure players en ligne.  Bancassurances  Exemples : Crédit Agricole (Pacifica), Crédit Mutuel, BNP Paribas Cardif, Société Générale Assurances, La Banque Postale Assurances.  Points forts : so"
P10,Assurance,perplexity,Société Générale,first_paragraph,neutral,4,"Bancassurances  Exemples : Crédit Agricole (Pacifica), Crédit Mutuel, BNP Paribas Cardif, Société Générale Assurances, La Banque Postale Assurances.  Points forts : souvent offres groupées avec comptes/ crédits, facilité de gestio"
P10,Assurance,perplexity,La Banque Postale,first_paragraph,negative,6,"édit Agricole (Pacifica), Crédit Mutuel, BNP Paribas Cardif, Société Générale Assurances, La Banque Postale Assurances.  Points forts : souvent offres groupées avec comptes/ crédits, facilité de gestion si déjà client.  Points fai"
P10,Assurance,perplexity,Crédit Mutuel,first_paragraph,negative,2,"és que les pure players en ligne.  Bancassurances  Exemples : Crédit Agricole (Pacifica), Crédit Mutuel, BNP Paribas Cardif, Société Générale Assurances, La Banque Postale Assurances.  Points forts : souvent offres groupées avec c"
P10,Assurance,perplexity,AXA,first_paragraph,positive,2,"rançais, vous avez surtout :  Assureurs traditionnels / mutualistes  Exemples : Groupama, AXA, Maif, Macif, MAAF, MMA, Allianz, Generali, Matmut.  Points forts : réseau d’agences, relation de proximité, large gamme de garanties et"
P10,Assurance,perplexity,Matmut,first_paragraph,negative,1,"nnels / mutualistes  Exemples : Groupama, AXA, Maif, Macif, MAAF, MMA, Allianz, Generali, Matmut.  Points forts : réseau d’agences, relation de proximité, large gamme de garanties et services.  Points faibles : prix souvent plus é"
P10,Assurance,perplexity,Groupama,first_paragraph,positive,3,"e marché français, vous avez surtout :  Assureurs traditionnels / mutualistes  Exemples : Groupama, AXA, Maif, Macif, MAAF, MMA, Allianz, Generali, Matmut.  Points forts : réseau d’agences, relation de proximité, large gamme de ga"
P10,Assurance,perplexity,MMA,first_paragraph,negative,2,"ut :  Assureurs traditionnels / mutualistes  Exemples : Groupama, AXA, Maif, Macif, MAAF, MMA, Allianz, Generali, Matmut.  Points forts : réseau d’agences, relation de proximité, large gamme de garanties et services.  Points faibl"
P10,Assurance,perplexity,Direct Assurance,middle,negative,2,"otion.  Assureurs en ligne / nouveaux assureurs  Exemples : A comme Assure, Luko, Acheel, Direct Assurance.  Points forts : prix souvent bas, souscription simple, gestion 100% en ligne.  Points faibles : moins de contact humain, s"
P11,Assurance,perplexity,Alan,middle,neutral,2,"Mutuelle	Note moyenne 1	Mutuelle Just	4,5/5 2	AÉSIO	4,3/5 3	MGP	4,2/5 4	INTÉRIALE	4,1/5 5	Alan	4/5 Alan est particulièrement populaire pour sa démarche digitale et ses garanties transparentes. Selon l'Argus de l'assurance, le grou"
P12,Assurance,perplexity,MAIF,first_paragraph,positive,1,"ur en France, les meilleures assurances auto sont généralement Le Lynx, Direct Assurance, MAIF, MAAF, Generalire et L'Olivier Assurance, qui proposent des tarifs compétitifs et des formules adaptées.  Qui est considéré comme jeune"
P12,Assurance,perplexity,MACIF,end,neutral,1,"'appliquent pas)  Privilégiez les assureurs avec des offres ""permis à 1 € par jour"" comme MACIF  Pour un devis personnalisé, utilisez un comparateur en ligne qui compare plus de 30 compagnies."
P12,Assurance,perplexity,Direct Assurance,first_paragraph,positive,1,"un jeune conducteur en France, les meilleures assurances auto sont généralement Le Lynx, Direct Assurance, MAIF, MAAF, Generalire et L'Olivier Assurance, qui proposent des tarifs compétitifs et des formules adaptées.  Qui est con"
P13,Assurance,perplexity,Matmut,first_paragraph,positive,2,"En 2025, la Maif, la Matmut et la MMA sont les trois assureurs français qui ont le meilleur rapport qualité-prix tous contrats confondus, selon une étude exclusi"
P13,Assurance,perplexity,MMA,first_paragraph,positive,2,"En 2025, la Maif, la Matmut et la MMA sont les trois assureurs français qui ont le meilleur rapport qualité-prix tous contrats confondus, selon une étude exclusive réalisée p"
P14,Assurance,perplexity,AXA,middle,positive,2,stable MAIF	Haut de gamme / Éthique	Moyen (packages complets)	Très bonne	Très bonne	Élevé AXA	Généraliste	Bonne	Bonne	Bonne	Moyen MAAF / GMF	Groupe Covéa – très présent	Bonne	Bonne	Bonne	Compétitif Groupama	Généraliste régional	Bo
P14,Assurance,perplexity,MAIF,middle,positive,2,um	Très élevé (à la carte)	Excellente	Très bonne (via Europ Assistance)	Moyen / ajustable MAIF	Haut de gamme / Éthique	Moyen (packages complets)	Très bonne	Très bonne	Élevé AXA	Généraliste	Bonne	Bonne	Bonne	Moyen MAAF / GMF	Groupe
P14,Assurance,perplexity,Groupama,middle,positive,2,nne	Bonne	Bonne	Moyen MAAF / GMF	Groupe Covéa – très présent	Bonne	Bonne	Bonne	Compétitif Groupama	Généraliste régional	Bonne	Bonne	Bonne	Moyen Allianz	Généraliste moderne	Bonne à élevée	Bonne	Bonne	Moyen L’olivier / Acheel / Lovi
P14,Assurance,perplexity,GMF,middle,positive,3,ages complets)	Très bonne	Très bonne	Élevé AXA	Généraliste	Bonne	Bonne	Bonne	Moyen MAAF / GMF	Groupe Covéa – très présent	Bonne	Bonne	Bonne	Compétitif Groupama	Généraliste régional	Bonne	Bonne	Bonne	Moyen Allianz	Généraliste moder
P14,Assurance,perplexity,MMA,middle,positive,2,"en ligne	Basique à moyen	Limitée	Variable	Très compétitif Les assureurs du groupe Covéa (MMA, MAAF, GMF) sont régulièrement placés en tête des classements par nombre de contrats et satisfaction.  Les pure players en ligne (Acheel"
P15,Assurance,perplexity,MAIF,end,neutral,1,"(Énergie Indépendants) : Couverture complète + avantages spécifiques indépendants  MAAF, MAIF, Harmonie Mutuelle : Offres adaptées aux auto-entrepreneurs et TNS"
P16,Assurance,perplexity,Direct Assurance,first_paragraph,positive,4,"ssements et études récentes Plusieurs comparaisons réalisées en 2025–2026 montrent que :  Direct Assurance est classée « assurance auto la moins chère » en 2025 selon Auto-Moto sur plusieurs profils fictifs, avec des tarifs allant"
